qid,pipeline,question,ground_truth_answer,generated_answer,context,retrieved_doc_contents,tool_used,latency_s,latency_cached_s,nv_accuracy,answer_relevancy
158,our_rag,Điểm chuẩn ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) năm 2022 là bao nhiêu?,Ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) năm 2022 có điểm trúng tuyển là 25.25 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7480108A | Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) | 2022 | 25.25 |","[""   ma_nganh                                     ten_nganh   nam   diem\n0  7480108A  Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh)  2022  25.25""]",[],text2sql,15.298,0.354,1.0,0.8122891048465984
159,our_rag,"Năm 2023, ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) năm 2023 là 24.69 điểm.,"| diem |
| ---- |
| 24.69 |","[""    diem\n0  24.69""]",[],text2sql,12.683,0.331,0.25,0.7540586045193663
160,our_rag,Ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,Điểm chuẩn ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) năm 2024 là 23.05 điểm.,"| ma_nganh | ten_nganh | nam | diem |
| --- | --- | ---: | ---: |
| 7510102V | Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) | 2024 | 23.05 |","[""   ma_nganh                                                 ten_nganh   nam   diem\n0  7510102V  Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Việt)  2024  23.05""]",[],text2sql,25.057,0.199,1.0,0.9020806642749833
161,our_rag,Cho tôi hỏi điểm chuẩn ngành Hệ thống nhúng và IoT (CTĐT Tiếng Việt) năm 2023?,Ngành Hệ thống nhúng và IoT (CTĐT Tiếng Việt) năm 2023 lấy điểm trúng tuyển là 25.8 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7480118V | Hệ thống nhúng và IoT (CTĐT Tiếng Việt) | 2023 | 25.8 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                    ten_nganh   nam  diem                 khoa\n0  7480118V  Hệ thống nhúng và IoT (CTĐT Tiếng Việt)  2023  25.8  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,16.996,0.371,1.0,0.915936921728867
162,our_rag,"Năm 2022, ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) lấy bao nhiêu điểm?","Theo bảng dữ liệu, điểm chuẩn ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) năm 2022 là 17 điểm.","| nam | diem |
|-----:|-----:|
| 2022 | 17.0 |","[""   ma_nganh                                  ten_nganh   nam  diem                  khoa\n0  7510206A  Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh)  2022  17.0  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,15.05,0.208,0.5,0.7335495699984431
163,our_rag,"Ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) năm 2023 lấy bao nhiêu điểm?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) năm 2023 là 22.3 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510302N | Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) | 2023 | 22.3 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                                ten_nganh   nam  diem                 khoa\n0  7510302N  Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật)  2023  22.3  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,18.519,0.2,1.0,0.8124130504728617
164,our_rag,Điểm chuẩn ngành Công nghệ may (CTĐT Tiếng Việt) năm 2023 là bao nhiêu?,Ngành Công nghệ may (CTĐT Tiếng Việt) năm 2023 có mức điểm chuẩn trúng tuyển là 21 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7540209V | Công nghệ may (CTĐT Tiếng Việt) | 21.0 |","[""   ma_nganh                        ten_nganh  diem\n0  7540209V  Công nghệ may (CTĐT Tiếng Việt)  21.0""]",[],text2sql,13.19,0.21,1.0,0.8561301941148667
165,our_rag,"Năm 2024, ngành Kiến trúc nội thất (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Kiến trúc nội thất (CTĐT Tiếng Việt) năm 2024 là 22.77 điểm.",Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,9.444,0.214,0.0,0.0
166,our_rag,Ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Trong năm 2024, ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) lấy mức điểm trúng tuyển là 22 điểm.","| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7510801V | Công nghệ kỹ thuật in (CTĐT Tiếng Việt) | 22.0 |","[""   ma_nganh                                ten_nganh  diem\n0  7510801V  Công nghệ kỹ thuật in (CTĐT Tiếng Việt)  22.0""]",[],text2sql,13.947,0.318,1.0,0.8867593908905119
167,our_rag,Cho tôi hỏi điểm chuẩn ngành Ngôn ngữ Anh (CTĐT Tiếng Việt) năm 2022?,Điểm trúng tuyển ngành Ngôn ngữ Anh (CTĐT Tiếng Việt) năm 2022 là 22.75 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7220201V | Ngôn ngữ Anh (CTĐT Tiếng Việt) | 2022 | 22.75 | KHOA NGOẠI NGỮ |","[""   ma_nganh                       ten_nganh   nam   diem            khoa\n0  7220201V  Ngôn ngữ Anh (CTĐT Tiếng Việt)  2022  22.75  KHOA NGOẠI NGỮ""]",[],text2sql,14.038,0.315,1.0,0.8094441792872451
168,our_rag,"Năm 2023, ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh) năm 2023 lấy điểm trúng tuyển là 20 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
| --- | --- | ---: | ---: | --- |
| 7510102A | Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh) | 2023 | 20.0 | KHOA XÂY DỰNG |","[""   ma_nganh                                                ten_nganh   nam  diem           khoa\n0  7510102A  Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh)  2023  20.0  KHOA XÂY DỰNG""]",[],text2sql,13.446,0.206,1.0,0.8201657851490328
169,our_rag,Ngành Thiết kế đồ họa (CTĐT Tiếng Việt) năm 2023 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm chuẩn ngành Thiết kế đồ họa (CTĐT Tiếng Việt) năm 2023 là 24.3 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Thiết kế đồ họa (CTĐT Tiếng Việt) | 2023 | 24.3 |","[""   ma_nganh                          ten_nganh   nam  diem                     khoa\n0  7210403V  Thiết kế đồ họa (CTĐT Tiếng Việt)  2023  24.3  KHOA IN VÀ TRUYỀN THÔNG""]",[],text2sql,14.271,0.315,1.0,0.8319742232283517
170,our_rag,"Điểm chuẩn ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt) năm 2024 là bao nhiêu?","Ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt) năm 2024 có điểm chuẩn trúng tuyển là 25.15 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt) | 2024 | 25.15 |","[""   ma_nganh                                                 ten_nganh   nam   diem                 khoa\n0  7510302V  Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt)  2024  25.15  KHOA ĐIỆN - ĐIỆN TỬ\n1  7510302A   Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh)  2024  24.35  KHOA ĐIỆN - ĐIỆN TỬ\n2  7510302N   Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật)  2024  24.00  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,14.876,0.388,1.0,0.826162096540619
171,our_rag,"Năm 2022, ngành Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Trong năm 2022, điểm chuẩn của ngành Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) là 17 điểm.","| diem | ten_nganh | ma_nganh |
|---:|---|---|
| 17.0 | Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt) | 7580205V |","[""   diem                                                  ten_nganh  ma_nganh\n0  17.0  Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt)  7580205V""]",[],text2sql,12.924,0.488,1.0,0.7727231636700127
172,our_rag,Ngành Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,Điểm chuẩn ngành Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt) năm 2024 là 25.66 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510209V | Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt) | 2024 | 25.66 |","[""   ma_nganh                                    ten_nganh   nam   diem\n0  7510209V  Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt)  2024  25.66""]",[],text2sql,13.132,0.213,1.0,0.8650576245312633
173,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) năm 2022?,"Theo dữ liệu tuyển sinh, ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) năm 2022 lấy 17 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510406V | Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) | 2022 | 17.0 |","[""   ma_nganh                                        ten_nganh   nam  diem\n0  7510406V  Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt)  2022  17.0""]",[],text2sql,14.454,0.207,1.0,0.8055955902370978
174,our_rag,"Năm 2023, ngành Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) năm 2023 là 21 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510106V | Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) | 2023 | 21.0 | KHOA XÂY DỰNG |","[""   ma_nganh                                                ten_nganh   nam  diem           khoa\n0  7510106V  Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt)  2023  21.0  KHOA XÂY DỰNG""]",[],text2sql,13.883,0.374,1.0,0.8567353454495669
175,our_rag,Ngành Kỹ thuật dữ liệu (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo thông tin tuyển sinh, ngành Kỹ thuật dữ liệu (CTĐT Tiếng Việt) năm 2024 lấy 24.05 điểm.","| ma_nganh | ten_nganh | diem | khoa |
|---|---|---|---|
| 7480203V | Kỹ thuật dữ liệu (CTĐT Tiếng Việt) | 24.05 | KHOA CÔNG NGHỆ THÔNG TIN |","[""   ma_nganh                           ten_nganh   diem                      khoa\n0  7480203V  Kỹ thuật dữ liệu (CTĐT Tiếng Việt)  24.05  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,11.856,0.214,1.0,0.7763086910567799
176,our_rag,Điểm chuẩn ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2024 là bao nhiêu?,Ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2024 có điểm trúng tuyển là 23.33 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510402V | Công nghệ vật liệu (CTĐT Tiếng Việt) | 2024 | 23.33 | KHOA KHOA HỌC ỨNG DỤNG |","[""   ma_nganh                             ten_nganh   nam   diem                    khoa\n0  7510402V  Công nghệ vật liệu (CTĐT Tiếng Việt)  2024  23.33  KHOA KHOA HỌC ỨNG DỤNG""]",[],text2sql,12.604,0.919,1.0,0.8361099801418427
177,our_rag,"Năm 2022, ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt) trong kỳ tuyển sinh năm 2022 lấy 23.75 điểm.,"| ma_nganh | ten_nganh | nam | diem |
| --- | --- | --- | --- |
| 7510203V | Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt) | 2022 | 23.75 |","[""   ma_nganh                                        ten_nganh   nam   diem\n0  7510203V  Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt)  2022  23.75\n1  7510203A   Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh)  2022  22.10""]",[],text2sql,13.552,0.229,1.0,0.8710338877061967
178,our_rag,"Ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) năm 2022 lấy bao nhiêu điểm?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) năm 2022 là 22.25 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510302A | Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) | 2022 | 22.25 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                                ten_nganh   nam   diem                 khoa\n0  7510302A  Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh)  2022  22.25  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,14.073,0.219,1.0,0.8155808968686188
179,our_rag,Cho tôi hỏi điểm chuẩn ngành Thiết kế thời trang (CTĐT Tiếng Việt) năm 2022?,"Theo bảng điểm chuẩn, ngành Thiết kế thời trang (CTĐT Tiếng Việt) năm 2022 là 21.6 điểm.","| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7210404V | Thiết kế thời trang (CTĐT Tiếng Việt) | 21.6 |","[""   ma_nganh                              ten_nganh  diem\n0  7210404V  Thiết kế thời trang (CTĐT Tiếng Việt)  21.6""]",[],text2sql,15.497,0.217,1.0,0.839119418379219
180,our_rag,"Năm 2023, ngành Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) năm 2023 là 19.85 điểm.,"| diem |
|---|
| 19.85 |","[""    diem\n0  19.85""]",[],text2sql,14.508,0.321,0.5,0.7542397083710751
181,our_rag,Ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm chuẩn ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2024 là 24.2 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Quản lý công nghiệp (CTĐT Tiếng Việt) | 2024 | 24.2 |","[""   ma_nganh                              ten_nganh   nam  diem          khoa\n0  7510601V  Quản lý công nghiệp (CTĐT Tiếng Việt)  2024  24.2  KHOA KINH TẾ""]",[],text2sql,13.262,0.333,1.0,0.8220411276397966
182,our_rag,Điểm chuẩn ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) năm 2022 là bao nhiêu?,Ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) năm 2022 có điểm chuẩn là 25.35 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510205V | Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt) | 2022 | 25.35 |","[""   ma_nganh                                  ten_nganh   nam   diem\n0  7510205V  Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt)  2022  25.35""]",[],text2sql,14.037,0.217,1.0,0.8109615997452805
183,our_rag,"Năm 2024, ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) lấy bao nhiêu điểm?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) năm 2024 là 24.5 điểm.","|ma_nganh|ten_nganh|diem|khoa|
|---:|---|---:|---|
|7510301A|Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)|24.5|KHOA ĐIỆN - ĐIỆN TỬ|","[""   ma_nganh                                          ten_nganh  diem                 khoa\n0  7510301A  Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)  24.5  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,14.88,0.518,1.0,0.7770570880609778
184,our_rag,Ngành Quản lý xây dựng (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo bảng điểm, điểm chuẩn ngành Quản lý xây dựng (CTĐT Tiếng Việt) năm 2024 là 22.17 điểm.","|ma_nganh|ten_nganh|nam|diem|khoa|
|---|---:|---:|---:|---|
|7580302V|Quản lý xây dựng (CTĐT Tiếng Việt)|2024|22.17|KHOA XÂY DỰNG|","[""   ma_nganh                           ten_nganh   nam   diem           khoa\n0  7580302V  Quản lý xây dựng (CTĐT Tiếng Việt)  2024  22.17  KHOA XÂY DỰNG""]",[],text2sql,12.126,1.047,1.0,0.8268885817591224
185,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ thực phẩm (CTĐT Tiếng Anh) năm 2022?,Điểm chuẩn ngành Công nghệ thực phẩm (CTĐT Tiếng Anh) năm 2022 là 17.5 điểm.,"| ma_nganh | ten_nganh | diem | nam |
|---|---|---:|---|
| 7540101A | Công nghệ thực phẩm (CTĐT Tiếng Anh) | 17.5 | 2022 |","[""   ma_nganh                             ten_nganh  diem   nam\n0  7540101A  Công nghệ thực phẩm (CTĐT Tiếng Anh)  17.5  2022""]",[],text2sql,18.182,0.369,1.0,0.8209755071689492
186,our_rag,"Năm 2023, ngành Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) năm 2023 lấy 25.1 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510201V | Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) | 2023 | 25.1 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                    ten_nganh   nam  diem                     khoa\n0  7510201V  Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt)  2023  25.1  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,16.27,0.216,1.0,0.812790999183583
187,our_rag,Ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) năm 2023 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm trúng tuyển ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) năm 2023 là 23.75 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510206A | Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) | 2023 | 23.75 |","[""   ma_nganh                                  ten_nganh   nam   diem\n0  7510206A  Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh)  2023  23.75""]",[],text2sql,15.753,0.218,1.0,0.8863788654805678
188,our_rag,Điểm chuẩn ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt) năm 2024 là bao nhiêu?,Ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt) năm 2024 có điểm trúng tuyển là 25.5 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7480108V | Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt) | 25.50 |","[""    ma_nganh                                                       ten_nganh   diem\n0   7510205V                       Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt)  25.39\n1   7510206V                      Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt)  24.40\n2   7510208V                            Năng lượng tái tạo (CTĐT Tiếng Việt)  23.15\n3   7510209V                     Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt)  25.66\n4   7510202V                         Công nghệ chế tạo máy (CTĐT Tiếng Việt)  24.27\n5   7510203V                 Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt)  25.45\n6   7510201V                     Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt)  25.10\n7   7520117V                          Kỹ thuật công nghiệp (CTĐT Tiếng Việt)  23.88\n8   7549002V                        Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt)  20.50\n9   7480201V                           Công nghệ thông tin (CTĐT Tiếng Việt)  25.97\n10  7480202V                             An toàn Thông tin (CTĐT Tiếng Việt)  24.89\n11  7480203V                              Kỹ thuật dữ liệu (CTĐT Tiếng Việt)  24.05\n12  7510301V              Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt)  25.12\n13  7510302V        Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt)  25.15\n14  7480108V                   Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt)  25.50\n15  7480108A                    Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh)  25.40\n16  7510303V  Công nghệ kỹ thuật điều khiển và tự động hóa (CTĐT Tiếng Việt)  26.14\n17  7520212V              Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt)  24.15\n18  7480118V                     Hệ thống nhúng và IoT (CTĐT Tiếng Việt)  25.65\n19  7520220V                     Kỹ thuật Thiết kế vi mạch (CTĐT Tiếng Việt)  25.95\n20  7540101V                           Công nghệ thực phẩm (CTĐT Tiếng Việt)  24.20\n21  7510406V                 Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt)  22.00\n22  7510401V                    Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt)  24.90\n23  7510601V                           Quản lý công nghiệp (CTĐT Tiếng Việt)  24.20\n24  7340301V                                       Kế toán (CTĐT Tiếng Việt)  22.75\n25  7340122V                            Thương mại điện tử (CTĐT Tiếng Việt)  23.00\n26  7510605V            Logistic và quản lý chuỗi cung ứng (CTĐT Tiếng Việt)  25.21\n27  7340120V                            Kinh doanh Quốc tế (CTĐT Tiếng Việt)  22.75\n28  7540209V                                 Công nghệ may (CTĐT Tiếng Việt)  21.41\n29  7810202V          Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt)  23.27\n30  7210404V                           Thiết kế thời trang (CTĐT Tiếng Việt)  24.80\n31  7510102V        Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Việt)  23.05\n32  7580205V       Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt)  21.55\n33  7580302V                              Quản lý xây dựng (CTĐT Tiếng Việt)  22.17\n34  7510106V         Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt)  22.22\n35  7840110V                   Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt)  21.22\n36  7580101V                                     Kiến trúc (CTĐT Tiếng Việt)  22.97\n37  7580103V                          Kiến trúc nội thất (CTĐT Tiếng Việt)  22.77\n38  7510801V                         Công nghệ kỹ thuật in (CTĐT Tiếng Việt)  22.00\n39  7210403V                               Thiết kế đồ họa (CTĐT Tiếng Việt)  26.50\n40  7140231V                             Sư phạm tiếng Anh (CTĐT Tiếng Việt)  27.50\n41  7220201V                                  Ngôn ngữ Anh (CTĐT Tiếng Việt)  24.57\n42  7510402V                            Công nghệ vật liệu (CTĐT Tiếng Việt)  23.33\n43  7380101V                                          Luật (CTĐT Tiếng Việt)  25.12\n44  7140246V                             Sư phạm Công nghệ (CTĐT Tiếng Việt)  24.15\n45  7310403V                       Tâm lý học giáo dục (CTĐT Tiếng Việt)  25.15""]",[],text2sql,15.973,0.493,1.0,0.7777208595672963
189,our_rag,"Năm 2022, ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) năm 2022 là 23.1 điểm.,"| diem |
|------:|
| 23.1 |","[""   diem\n0  23.1""]",[],text2sql,12.312,0.204,0.5,0.732185601250464
190,our_rag,Ngành Công nghệ thông tin (CTĐT Tiếng Việt) năm 2023 lấy bao nhiêu điểm?,"Trong năm 2023, ngành Công nghệ thông tin (CTĐT Tiếng Việt) lấy mức điểm là 26.64 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ thông tin (CTĐT Tiếng Việt) | 2023 | 26.64 |","[""   ma_nganh                              ten_nganh   nam   diem                      khoa\n0  7480201V  Công nghệ thông tin (CTĐT Tiếng Việt)  2023  26.64  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,19.852,0.331,1.0,0.8359767634655645
191,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ chế tạo máy (CTĐT Tiếng Việt) năm 2022?,Ngành Công nghệ chế tạo máy (CTĐT Tiếng Việt) năm 2022 có điểm chuẩn là 23 điểm.,"| ma_nganh | ten_nganh                                   | nam  | diem  | khoa                         |
|----------|----------------------------------------------|------|-------|------------------------------|
| 7510202V | Công nghệ chế tạo máy (CTĐT Tiếng Việt)      | 2022 | 23.00 | KHOA CƠ KHÍ CHẾ TẠO MÁY      |","[""   ma_nganh                                 ten_nganh   nam   diem                     khoa\n0  7510202V   Công nghệ chế tạo máy (CTĐT Tiếng Việt)  2022  23.00  KHOA CƠ KHÍ CHẾ TẠO MÁY\n1  7510202A    Công nghệ chế tạo máy (CTĐT Tiếng Anh)  2022  21.30  KHOA CƠ KHÍ CHẾ TẠO MÁY\n2  7510202N  Công nghệ chế tạo máy (CTĐT Việt - Nhật)  2022  19.05  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,13.427,0.31,1.0,0.8073649806320047
192,our_rag,"Năm 2024, ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Điểm chuẩn ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) năm 2024 là 25.12 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510301V | Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) | 2024 | 25.12 |","[""   ma_nganh                                           ten_nganh   nam   diem\n0  7510301V  Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt)  2024  25.12\n1  7510301A   Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)  2024  24.50""]",[],text2sql,14.957,0.406,1.0,0.8961045975902242
193,our_rag,Ngành Thương mại điện tử (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo dữ liệu tuyển sinh, ngành Thương mại điện tử (CTĐT Tiếng Việt) năm 2024 lấy 23 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7340122V | Thương mại điện tử (CTĐT Tiếng Việt) | 2024 | 23.0 | KHOA KINH TẾ |","[""   ma_nganh                             ten_nganh   nam  diem          khoa\n0  7340122V  Thương mại điện tử (CTĐT Tiếng Việt)  2024  23.0  KHOA KINH TẾ""]",[],text2sql,15.648,0.5,1.0,0.8480069797595666
