qid,pipeline,question,ground_truth_answer,generated_answer,context,retrieved_doc_contents,tool_used,latency_s,latency_cached_s,nv_accuracy,answer_relevancy
136,ablation_no_qe,Ngành Thiết kế thời trang (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Thiết kế thời trang (CTĐT Tiếng Việt) năm 2024 là 24.8 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Thiết kế thời trang (CTĐT Tiếng Việt) | 2024 | 24.80 |","[""    ma_nganh                                                       ten_nganh   nam   diem                                 khoa\n0   7510205V                       Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt)  2024  25.39                 KHOA CƠ KHÍ ĐỘNG LỰC\n1   7510206V                      Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Việt)  2024  24.40                 KHOA CƠ KHÍ ĐỘNG LỰC\n2   7510208V                            Năng lượng tái tạo (CTĐT Tiếng Việt)  2024  23.15                 KHOA CƠ KHÍ ĐỘNG LỰC\n3   7510209V                     Robot và trí tuệ nhân tạo (CTĐT Tiếng Việt)  2024  25.66              KHOA CƠ KHÍ CHẾ TẠO MÁY\n4   7510202V                         Công nghệ chế tạo máy (CTĐT Tiếng Việt)  2024  24.27              KHOA CƠ KHÍ CHẾ TẠO MÁY\n5   7510203V                 Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Việt)  2024  25.45              KHOA CƠ KHÍ CHẾ TẠO MÁY\n6   7510201V                     Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt)  2024  25.10              KHOA CƠ KHÍ CHẾ TẠO MÁY\n7   7520117V                          Kỹ thuật công nghiệp (CTĐT Tiếng Việt)  2024  23.88              KHOA CƠ KHÍ CHẾ TẠO MÁY\n8   7549002V                        Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt)  2024  20.50              KHOA CƠ KHÍ CHẾ TẠO MÁY\n9   7480201V                           Công nghệ thông tin (CTĐT Tiếng Việt)  2024  25.97             KHOA CÔNG NGHỆ THÔNG TIN\n10  7480202V                             An toàn Thông tin (CTĐT Tiếng Việt)  2024  24.89             KHOA CÔNG NGHỆ THÔNG TIN\n11  7480203V                              Kỹ thuật dữ liệu (CTĐT Tiếng Việt)  2024  24.05             KHOA CÔNG NGHỆ THÔNG TIN\n12  7510301V              Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt)  2024  25.12                  KHOA ĐIỆN - ĐIỆN TỬ\n13  7510302V        Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Việt)  2024  25.15                  KHOA ĐIỆN - ĐIỆN TỬ\n14  7480108V                   Công nghệ kỹ thuật máy tính (CTĐT Tiếng Việt)  2024  25.50                  KHOA ĐIỆN - ĐIỆN TỬ\n15  7510303V  Công nghệ kỹ thuật điều khiển và tự động hóa (CTĐT Tiếng Việt)  2024  26.14                  KHOA ĐIỆN - ĐIỆN TỬ\n16  7520212V              Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt)  2024  24.15                  KHOA ĐIỆN - ĐIỆN TỬ\n17  7480118V                     Hệ thống nhúng và IoT (CTĐT Tiếng Việt)  2024  25.65                  KHOA ĐIỆN - ĐIỆN TỬ\n18  7520220V                     Kỹ thuật Thiết kế vi mạch (CTĐT Tiếng Việt)  2024  25.95                  KHOA ĐIỆN - ĐIỆN TỬ\n19  7540101V                           Công nghệ thực phẩm (CTĐT Tiếng Việt)  2024  24.20  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM\n20  7510406V                 Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt)  2024  22.00  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM\n21  7510401V                    Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt)  2024  24.90  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM\n22  7510601V                           Quản lý công nghiệp (CTĐT Tiếng Việt)  2024  24.20                         KHOA KINH TẾ\n23  7340301V                                       Kế toán (CTĐT Tiếng Việt)  2024  22.75                         KHOA KINH TẾ\n24  7340122V                            Thương mại điện tử (CTĐT Tiếng Việt)  2024  23.00                         KHOA KINH TẾ\n25  7510605V            Logistic và quản lý chuỗi cung ứng (CTĐT Tiếng Việt)  2024  25.21                         KHOA KINH TẾ\n26  7340120V                            Kinh doanh Quốc tế (CTĐT Tiếng Việt)  2024  22.75                         KHOA KINH TẾ\n27  7540209V                                 Công nghệ may (CTĐT Tiếng Việt)  2024  21.41           KHOA THỜI TRANG VÀ DU LỊCH\n28  7810202V          Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt)  2024  23.27           KHOA THỜI TRANG VÀ DU LỊCH\n29  7210404V                           Thiết kế thời trang (CTĐT Tiếng Việt)  2024  24.80           KHOA THỜI TRANG VÀ DU LỊCH\n30  7510102V        Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Việt)  2024  23.05                        KHOA XÂY DỰNG\n31  7580205V       Kỹ thuật xây dựng công trình giao thông (CTĐT Tiếng Việt)  2024  21.55                        KHOA XÂY DỰNG\n32  7580302V                              Quản lý xây dựng (CTĐT Tiếng Việt)  2024  22.17                        KHOA XÂY DỰNG\n33  7510106V         Hệ thống kỹ thuật công trình xây dựng (CTĐT Tiếng Việt)  2024  22.22                        KHOA XÂY DỰNG\n34  7840110V                   Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt)  2024  21.22                        KHOA XÂY DỰNG\n35  7580101V                                     Kiến trúc (CTĐT Tiếng Việt)  2024  22.97                        KHOA XÂY DỰNG\n36  7580103V                          Kiến trúc nội thất (CTĐT Tiếng Việt)  2024  22.77                        KHOA XÂY DỰNG\n37  7510801V                         Công nghệ kỹ thuật in (CTĐT Tiếng Việt)  2024  22.00              KHOA IN VÀ TRUYỀN THÔNG\n38  7210403V                               Thiết kế đồ họa (CTĐT Tiếng Việt)  2024  26.50              KHOA IN VÀ TRUYỀN THÔNG\n39  7140231V                             Sư phạm tiếng Anh (CTĐT Tiếng Việt)  2024  27.50                       KHOA NGOẠI NGỮ\n40  7220201V                                  Ngôn ngữ Anh (CTĐT Tiếng Việt)  2024  24.57                       KHOA NGOẠI NGỮ\n41  7510402V                            Công nghệ vật liệu (CTĐT Tiếng Việt)  2024  23.33               KHOA KHOA HỌC ỨNG DỤNG\n42  7380101V                                          Luật (CTĐT Tiếng Việt)  2024  25.12               KHOA CHÍNH TRỊ VÀ LUẬT\n43  7140246V                             Sư phạm Công nghệ (CTĐT Tiếng Việt)  2024  24.15                VIỆN SƯ PHẠM KỸ THUẬT\n44  7310403V                       Tâm lý học giáo dục (CTĐT Tiếng Việt)  2024  25.15                VIỆN SƯ PHẠM KỸ THUẬT""]",[],text2sql,18.947,0.204,1.0,0.8453010466557519
137,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Sư phạm Công nghệ (CTĐT Tiếng Việt) năm 2023?,"Theo dữ liệu, điểm trúng tuyển ngành Sư phạm Công nghệ (CTĐT Tiếng Việt) năm 2023 là 19.7 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
| --- | --- | ---: | ---: | --- |
| 7140246V | Sư phạm Công nghệ (CTĐT Tiếng Việt) | 2023 | 19.7 | VIỆN SƯ PHẠM KỸ THUẬT |","[""   ma_nganh                            ten_nganh   nam  diem                   khoa\n0  7140246V  Sư phạm Công nghệ (CTĐT Tiếng Việt)  2023  19.7  VIỆN SƯ PHẠM KỸ THUẬT""]",[],text2sql,15.276,0.204,1.0,0.8860742607333921
138,ablation_no_qe,"Năm 2022, ngành Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) năm 2022 là 26.15 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510201V | Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) | 2022 | 26.15 |","[""   ma_nganh                                    ten_nganh   nam   diem\n0  7510201V  Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt)  2022  26.15""]",[],text2sql,13.671,0.204,1.0,0.7964934145312331
139,ablation_no_qe,Ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) năm 2024 lấy bao nhiêu điểm?,"Theo bảng điểm chuẩn, ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) năm 2024 là 24.75 điểm.","| ten_nganh | diem |
|---|---:|
| Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) | 24.75 |","[""    diem  ma_nganh                                 ten_nganh\n0  24.75  7510205A  Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh)""]",[],text2sql,14.822,0.195,1.0,0.8217291638995082
140,ablation_no_qe,"Điểm chuẩn ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) năm 2023 là bao nhiêu?","Điểm chuẩn ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) năm 2023 là 23.5 điểm.","| nam | ma_nganh | ten_nganh | diem |
|-----|----------|-----------|------|
| 2023 | 7510301A | Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) | 23.5 |","[""    nam  ma_nganh                                          ten_nganh  diem\n0  2023  7510301A  Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)  23.5""]",[],text2sql,17.172,0.203,1.0,0.8952229420890571
141,ablation_no_qe,"Năm 2022, ngành Công nghệ thông tin (CTĐT Tiếng Anh) lấy bao nhiêu điểm?","Trong năm 2022, ngành Công nghệ thông tin (CTĐT Tiếng Anh) có điểm trúng tuyển là 26.35 điểm.","| nam | diem |
| --- | --- |
| 2022 | 26.35 |","[""   ma_nganh                             ten_nganh   nam   diem\n0  7480201A  Công nghệ thông tin (CTĐT Tiếng Anh)  2022  26.35""]",[],text2sql,13.407,0.202,0.75,0.7555123567725724
142,ablation_no_qe,Ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) năm 2024 lấy bao nhiêu điểm?,"Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) năm 2024 là 25.1 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510203A | Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) | 2024 | 25.1 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                       ten_nganh   nam  diem                     khoa\n0  7510203A  Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh)  2024  25.1  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,16.72,0.231,1.0,0.8999485655851035
143,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ thực phẩm (CTĐT Tiếng Việt) năm 2024?,Ngành Công nghệ thực phẩm (CTĐT Tiếng Việt) năm 2024 có điểm chuẩn trúng tuyển là 24.2 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7540101V | Công nghệ thực phẩm (CTĐT Tiếng Việt) | 2024 | 24.2 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                              ten_nganh   nam  diem                                 khoa\n0  7540101V  Công nghệ thực phẩm (CTĐT Tiếng Việt)  2024  24.2  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,29.485,0.197,1.0,0.8385602298883361
144,ablation_no_qe,"Năm 2022, ngành Công nghệ chế tạo máy (CTĐT Việt - Nhật) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Công nghệ chế tạo máy (CTĐT Việt - Nhật) năm 2022 là 19.05 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7510202N | Công nghệ chế tạo máy (CTĐT Việt - Nhật) | 19.05 |","[""   ma_nganh                                 ten_nganh   diem\n0  7510202N  Công nghệ chế tạo máy (CTĐT Việt - Nhật)  19.05""]",[],text2sql,15.199,0.197,1.0,0.9214122950732871
145,ablation_no_qe,Ngành Kế toán (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,Ngành Kế toán (CTĐT Tiếng Việt) năm 2024 lấy điểm trúng tuyển là 22.75 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7340301V | Kế toán (CTĐT Tiếng Việt) | 2024 | 22.75 | KHOA KINH TẾ |","[""   ma_nganh                  ten_nganh   nam   diem          khoa\n0  7340301V  Kế toán (CTĐT Tiếng Việt)  2024  22.75  KHOA KINH TẾ""]",[],text2sql,15.496,0.2,1.0,0.823348143447942
146,ablation_no_qe,Điểm chuẩn ngành Quản lý xây dựng (CTĐT Tiếng Việt) năm 2023 là bao nhiêu?,"Theo dữ liệu, điểm trúng tuyển ngành Quản lý xây dựng (CTĐT Tiếng Việt) năm 2023 là 22.6 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7580302V | Quản lý xây dựng (CTĐT Tiếng Việt) | 2023 | 22.6 |","[""   ma_nganh                           ten_nganh   nam  diem\n0  7580302V  Quản lý xây dựng (CTĐT Tiếng Việt)  2023  22.6""]",[],text2sql,16.937,0.197,1.0,0.8181365743729194
147,ablation_no_qe,"Năm 2022, ngành An toàn Thông tin (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành An toàn Thông tin (CTĐT Tiếng Việt) năm 2022 có mức điểm chuẩn là 26 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7480202V | An toàn Thông tin (CTĐT Tiếng Việt) | 2022 | 26.0 |","[""   ma_nganh                            ten_nganh   nam  diem\n0  7480202V  An toàn Thông tin (CTĐT Tiếng Việt)  2022  26.0"", ""   ma_nganh                            ten_nganh   nam  diem\n0  7480202V  An toàn Thông tin (CTĐT Tiếng Việt)  2022  26.0""]",[],"text2sql,text2sql",20.656,0.201,1.0,0.8193374867886941
148,ablation_no_qe,Ngành Công nghệ kỹ thuật ô tô (CTĐT Việt - Nhật) năm 2024 lấy bao nhiêu điểm?,Điểm chuẩn của ngành Công nghệ kỹ thuật ô tô (CTĐT Việt - Nhật) năm 2024 là 25 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510205N | Công nghệ kỹ thuật ô tô (CTĐT Việt - Nhật) | 2024 | 25.00 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                   ten_nganh   nam   diem                  khoa\n0  7510205V   Công nghệ kỹ thuật ô tô (CTĐT Tiếng Việt)  2024  25.39  KHOA CƠ KHÍ ĐỘNG LỰC\n1  7510205N  Công nghệ kỹ thuật ô tô (CTĐT Việt - Nhật)  2024  25.00  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,18.239,0.2,1.0,0.8335164593674378
149,ablation_no_qe,"Cho tôi hỏi điểm chuẩn ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) năm 2024?","Theo bảng điểm, ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) năm 2024 lấy 24.35 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510302A | Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) | 2024 | 24.35 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                                ten_nganh   nam   diem                 khoa\n0  7510302A  Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh)  2024  24.35  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,15.372,0.206,1.0,0.8236453680402477
150,ablation_no_qe,"Năm 2023, ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) năm 2023 là 24.38 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) | 2023 | 24.38 |","[""                                  ten_nganh   nam   diem\n0  Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh)  2023  24.38""]",[],text2sql,14.719,0.198,1.0,0.8174665554538233
151,ablation_no_qe,Ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) năm 2022 lấy bao nhiêu điểm?,"Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) năm 2022 là 22.1 điểm.","| nam | diem |
| --- | --- |
| 2022 | 22.1 |","[""   ma_nganh                                       ten_nganh   nam  diem                     khoa\n0  7510203A  Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh)  2022  22.1  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,15.341,0.201,0.75,0.738647002604483
152,ablation_no_qe,Điểm chuẩn ngành Công nghệ kỹ thuật điều khiển và tự động hóa (CTĐT Tiếng Anh) năm 2023 là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ kỹ thuật điều khiển và tự động hóa (CTĐT Tiếng Anh) năm 2023 là 25.15 điểm.,"| diem |
|------|
| 25.15 |","[""    diem\n0  25.15""]",[],text2sql,14.757,0.2,0.75,0.7454748838482165
153,ablation_no_qe,"Năm 2024, ngành Công nghệ thông tin (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Ngành Công nghệ thông tin (CTĐT Tiếng Anh) năm 2024 có điểm chuẩn trúng tuyển là 25.65 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7480201A | Công nghệ thông tin (CTĐT Tiếng Anh) | 2024 | 25.65 | KHOA CÔNG NGHỆ THÔNG TIN |","[""   ma_nganh                             ten_nganh   nam   diem                      khoa\n0  7480201A  Công nghệ thông tin (CTĐT Tiếng Anh)  2024  25.65  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,15.514,0.216,1.0,0.8322558947790405
154,ablation_no_qe,Ngành Công nghệ thực phẩm (CTĐT Tiếng Anh) năm 2023 lấy bao nhiêu điểm?,"Theo dữ liệu, ngành Công nghệ thực phẩm (CTĐT Tiếng Anh) năm 2023 lấy 21.1 điểm.","| ma_nganh | ten_nganh                             | nam  | diem | khoa                                        |
|----------|---------------------------------------|------|------|---------------------------------------------|
| 7540101A | Công nghệ thực phẩm (CTĐT Tiếng Anh)  | 2023 | 21.1 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                             ten_nganh   nam  diem                                 khoa\n0  7540101A  Công nghệ thực phẩm (CTĐT Tiếng Anh)  2023  21.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,14.306,0.206,1.0,0.8412517283370643
155,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2022?,Điểm trúng tuyển ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2022 là 23.75 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510601V | Quản lý công nghiệp (CTĐT Tiếng Việt) | 2022 | 23.75 | KHOA KINH TẾ |","[""   ma_nganh                              ten_nganh   nam   diem          khoa\n0  7510601V  Quản lý công nghiệp (CTĐT Tiếng Việt)  2022  23.75  KHOA KINH TẾ""]",[],text2sql,12.607,0.196,1.0,0.7965572762525719
156,ablation_no_qe,"Năm 2023, ngành Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) năm 2023 là 23.5 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7520212V | Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) | 2023 | 23.5 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                           ten_nganh   nam  diem                 khoa\n0  7520212V  Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt)  2023  23.5  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,15.224,0.212,1.0,0.7987004545271118
157,ablation_no_qe,Ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh) năm 2024 lấy bao nhiêu điểm?,"Theo bảng dữ liệu, ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh) năm 2024 lấy 21 điểm.","| diem |
|------|
| 21.0 |","[""   diem\n0  21.0""]",[],text2sql,12.724,0.194,0.5,0.7507428165133204
158,ablation_no_qe,Điểm chuẩn ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) năm 2022 là bao nhiêu?,Ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) năm 2022 có điểm trúng tuyển là 25.25 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---:|---:|
| 7480108A | Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) | 25.25 |","[""   ma_nganh                                     ten_nganh   diem\n0  7480108A  Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh)  25.25""]",[],text2sql,14.165,0.199,1.0,0.7911273925342602
159,ablation_no_qe,"Năm 2023, ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) năm 2023 là 24.69 điểm.,"| ma_nganh | ten_nganh | nam | diem |
| --- | --- | --- | --- |
| 7510203A | Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) | 2023 | 24.69 |","[""   ma_nganh                                       ten_nganh   nam   diem\n0  7510203A  Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh)  2023  24.69""]",[],text2sql,15.684,0.2,1.0,0.8374934059460587
160,ablation_no_qe,Ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,Điểm chuẩn ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) năm 2024 là 23.05 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510102V | Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Việt) | 2024 | 23.05 | KHOA XÂY DỰNG |","[""   ma_nganh                                                 ten_nganh   nam   diem           khoa\n0  7510102V  Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Việt)  2024  23.05  KHOA XÂY DỰNG\n1  7510102A   Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh)  2024  21.00  KHOA XÂY DỰNG""]",[],text2sql,14.721,0.201,1.0,0.8332269108633222
161,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Hệ thống nhúng và IoT (CTĐT Tiếng Việt) năm 2023?,Ngành Hệ thống nhúng và IoT (CTĐT Tiếng Việt) năm 2023 lấy điểm trúng tuyển là 25.8 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,14.374,0.197,0.0,0.0
162,ablation_no_qe,"Năm 2022, ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) lấy bao nhiêu điểm?","Theo bảng dữ liệu, điểm chuẩn ngành Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) năm 2022 là 17 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh) | 2022 | 17.0 |","[""                                   ten_nganh   nam  diem\n0  Công nghệ kỹ thuật nhiệt (CTĐT Tiếng Anh)  2022  17.0""]",[],text2sql,13.312,0.197,1.0,0.8024132495241544
163,ablation_no_qe,"Ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) năm 2023 lấy bao nhiêu điểm?","Điểm trúng tuyển ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật) năm 2023 là 22.3 điểm.","| Năm | Điểm |
|-----|------|
| 2023 | 22.3 |","[""   ma_nganh                                                ten_nganh   nam  diem                 khoa\n0  7510302N  Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Việt-Nhật)  2023  22.3  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,15.611,0.189,1.0,0.7873624023757851
164,ablation_no_qe,Điểm chuẩn ngành Công nghệ may (CTĐT Tiếng Việt) năm 2023 là bao nhiêu?,Ngành Công nghệ may (CTĐT Tiếng Việt) năm 2023 có mức điểm chuẩn trúng tuyển là 21 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7540209V | Công nghệ may (CTĐT Tiếng Việt) | 2023 | 21.0 | KHOA THỜI TRANG VÀ DU LỊCH |","[""   ma_nganh                        ten_nganh   nam  diem                        khoa\n0  7540209V  Công nghệ may (CTĐT Tiếng Việt)  2023  21.0  KHOA THỜI TRANG VÀ DU LỊCH""]",[],text2sql,15.498,0.194,1.0,0.801107198468959
165,ablation_no_qe,"Năm 2024, ngành Kiến trúc nội thất (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Kiến trúc nội thất (CTĐT Tiếng Việt) năm 2024 là 22.77 điểm.",Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [nam, ma_nganh, ten_nganh, diem]\nIndex: []""]",[],text2sql,15.669,0.196,0.0,0.0
166,ablation_no_qe,Ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Trong năm 2024, ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) lấy mức điểm trúng tuyển là 22 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510801V | Công nghệ kỹ thuật in (CTĐT Tiếng Việt) | 2024 | 22.0 | KHOA IN VÀ TRUYỀN THÔNG |","[""   ma_nganh                                ten_nganh   nam  diem                     khoa\n0  7510801V  Công nghệ kỹ thuật in (CTĐT Tiếng Việt)  2024  22.0  KHOA IN VÀ TRUYỀN THÔNG""]",[],text2sql,14.873,0.189,1.0,0.8961068728976022
167,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Ngôn ngữ Anh (CTĐT Tiếng Việt) năm 2022?,Điểm trúng tuyển ngành Ngôn ngữ Anh (CTĐT Tiếng Việt) năm 2022 là 22.75 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7220201V | Ngôn ngữ Anh (CTĐT Tiếng Việt) | 2022 | 22.75 | KHOA NGOẠI NGỮ |","[""   ma_nganh                       ten_nganh   nam   diem            khoa\n0  7220201V  Ngôn ngữ Anh (CTĐT Tiếng Việt)  2022  22.75  KHOA NGOẠI NGỮ""]",[],text2sql,13.216,0.208,1.0,0.8162199652803371
